Plot_ID,EP_Plot_ID,Exploratory,Latitude,Longitude,VIP,MIP,Landuse,Soil_Type_German,Soil_Type_WRB,Main_Tree_Species
H706,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H70610,na,HAI,51.13,10.39,no,no,Forest,nd,nd,nd
H70611,na,HAI,51.13,10.39,no,no,Forest,nd,nd,nd
H70710,na,HAI,51.13,10.39,no,no,Forest,nd,nd,nd
H70711,na,HAI,51.13,10.39,no,no,Forest,nd,nd,nd
H70810,na,HAI,51.13,10.39,no,no,Forest,nd,nd,nd
H65,na,HAI,51.18,10.38,no,no,Forest,nd,nd,nd
H650,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H651,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H652,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H653,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H654,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H655,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H656,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H657,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H658,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H659,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H66,na,HAI,51.18,10.38,no,no,Forest,nd,nd,nd
H660,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H661,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H662,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H663,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H664,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H666,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H667,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H668,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H669,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H67,na,HAI,51.18,10.38,no,no,Forest,nd,nd,nd
H670,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H671,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H672,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H673,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H674,HEW44,HAI,51.33,10.37,no,no,Forest,Pseudogley,Stagnosol,Bu
H675,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H676,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H677,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H678,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H68,HEW47,HAI,51.18,10.38,no,yes,Forest,Pseudogley,Stagnosol,Bu
H680,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H682,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H683,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H617,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H618,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H619,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H62,na,HAI,51.18,10.37,no,no,Forest,nd,nd,nd
H620,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H621,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H622,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H623,na,HAI,51.32,10.37,no,no,Forest,nd,nd,nd
H624,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H625,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H626,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H627,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H628,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H6299,na,HAI,51.04,10.41,no,no,Grassland,nd,nd,nd
H63,na,HAI,51.18,10.37,no,no,Forest,nd,nd,nd
H630,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H631,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H632,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H633,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H634,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H635,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H636,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H637,HEW18,HAI,51.34,10.37,no,yes,Forest,Pseudogley,Stagnosol,Bu
H638,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H639,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H64,na,HAI,51.18,10.37,no,no,Forest,nd,nd,nd
H640,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H641,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H642,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H644,na,HAI,51.34,10.37,no,no,Forest,nd,nd,nd
H645,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H646,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H647,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H648,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H649,na,HAI,51.33,10.37,no,no,Forest,nd,nd,nd
H584,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H585,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H586,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H587,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H588,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H589,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H59,na,HAI,51.18,10.37,no,no,Forest,nd,nd,nd
H590,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H591,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H592,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H593,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H594,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H595,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H596,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H597,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H598,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H6,na,HAI,51.19,10.3,no,no,Forest,nd,nd,nd
H60,na,HAI,51.19,10.37,no,no,Forest,nd,nd,nd
H601,na,HAI,51.32,10.36,no,no,Forest,nd,nd,nd
H602,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H603,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H604,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H605,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H606,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H607,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H608,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H609,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H61,na,HAI,51.18,10.37,no,no,Forest,nd,nd,nd
H610,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H611,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H612,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H613,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H614,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H615,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H616,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H551,HEW22,HAI,51.34,10.36,no,yes,Forest,Parabraunerde,Luvisol,Bu
H552,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H553,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H554,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H555,na,HAI,51.32,10.36,no,no,Forest,nd,nd,nd
H556,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H557,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H558,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H559,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H56,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H560,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H561,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H562,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H563,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H564,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H565,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H566,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H567,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H568,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H569,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H57,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H570,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H571,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H572,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H573,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H574,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H575,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H577,na,HAI,51.32,10.36,no,no,Forest,nd,nd,nd
H578,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H579,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H58,HEW16,HAI,51.18,10.37,no,yes,Forest,Parabraunerde,Luvisol,Bu
H580,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H581,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H582,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H583,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H517,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H518,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H519,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H52,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H520,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H521,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H522,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H523,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H524,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H525,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H526,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H527,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H528,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H53,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H530,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H531,HEW43,HAI,51.33,10.36,no,no,Forest,Pseudogley,Stagnosol,Bu
H532,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H533,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H534,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H536,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H537,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H538,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H539,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H54,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H540,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H541,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H542,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H543,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H544,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H545,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H547,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H548,HEW20,HAI,51.33,10.36,no,yes,Forest,Parabraunerde,Luvisol,Bu
H549,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H55,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H550,na,HAI,51.34,10.36,no,no,Forest,nd,nd,nd
H49826,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H5,na,HAI,51.19,10.3,no,no,Forest,nd,nd,nd
H50,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H501,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H502,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H503,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H504,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H505,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H5053,HEG48,HAI,51.29,10.38,no,yes,Grassland,Braunerde,Cambisol,na
H50546,na,HAI,51.26,10.25,no,no,Forest,nd,nd,nd
H50548,na,HAI,51.26,10.25,no,no,Forest,nd,nd,nd
H50550,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H50552,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H50556,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H50558,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H50560,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H50562,na,HAI,51.28,10.25,no,no,Forest,nd,nd,nd
H50564,na,HAI,51.28,10.25,no,no,Forest,nd,nd,nd
H506,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H507,na,HAI,51.33,10.35,no,no,Forest,nd,nd,nd
H508,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H509,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H51,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H510,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H511,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H512,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H513,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H51300,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H51302,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H51304,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H51306,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H51308,na,HAI,51.28,10.25,no,no,Forest,nd,nd,nd
H514,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H515,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H516,na,HAI,51.33,10.36,no,no,Forest,nd,nd,nd
H48328,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H48330,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H48332,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H48334,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H48336,na,HAI,51.29,10.24,no,no,Forest,nd,nd,nd
H49,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H49050,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49052,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49054,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49056,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49060,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49062,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49064,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49066,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49068,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49070,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49072,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49074,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49076,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49078,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49080,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49082,na,HAI,51.29,10.24,no,no,Forest,nd,nd,nd
H49798,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49800,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49802,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H49804,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49806,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49808,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49810,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49814,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H49816,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49818,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49820,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49822,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H49824,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H46834,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H46836,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H46842,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H46844,na,HAI,51.29,10.23,no,no,Forest,nd,nd,nd
H47,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H47556,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H47558,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H47560,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H47562,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H47564,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H47566,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H47568,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H47570,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H47572,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H47574,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H47576,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H47578,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H47580,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H47582,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H47584,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H47586,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H47588,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H47590,na,HAI,51.29,10.24,no,no,Forest,nd,nd,nd
H48,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H48302,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H48304,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H48306,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H48308,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H48310,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H48312,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H48314,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H48318,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H48320,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H48324,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H48326,na,HAI,51.28,10.24,no,no,Forest,nd,nd,nd
H45336,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H45338,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H45340,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H45342,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H45350,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H45354,na,HAI,51.29,10.23,no,no,Forest,nd,nd,nd
H45356,na,HAI,51.29,10.23,no,no,Forest,nd,nd,nd
H45358,na,HAI,51.29,10.23,no,no,Forest,nd,nd,nd
H4580,HEG1,HAI,50.97,10.41,yes,yes,Grassland,Braunerde,Cambisol,na
H46,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H46062,na,HAI,51.25,10.23,no,no,Forest,nd,nd,nd
H46064,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46070,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46072,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46074,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46076,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46078,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46080,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46082,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46084,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46088,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H46096,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H46098,na,HAI,51.29,10.23,no,no,Forest,nd,nd,nd
H46100,na,HAI,51.29,10.23,no,no,Forest,nd,nd,nd
H4651,HEG13,HAI,51.26,10.38,no,no,Grassland,Pseudogley,Stagnosol,na
H46814,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46816,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46818,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46820,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H46822,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46824,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46826,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46828,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46830,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H46832,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H43854,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43856,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43858,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43860,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43864,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43866,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H44,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H44570,na,HAI,51.25,10.23,no,no,Forest,nd,nd,nd
H44572,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H44574,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H44576,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H44578,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H44582,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H44584,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H44586,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H44588,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H44590,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H44594,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H44596,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H44598,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H44600,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H44602,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H44606,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H44610,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H44612,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H45,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H45316,na,HAI,51.25,10.23,no,no,Forest,nd,nd,nd
H45318,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H45320,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H45322,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H45326,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H45328,na,HAI,51.26,10.23,no,no,Forest,nd,nd,nd
H45330,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H45332,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H45334,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H42372,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H42374,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H43078,na,HAI,51.25,10.22,no,no,Forest,nd,nd,nd
H43080,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43082,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43090,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43092,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43094,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43096,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43100,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43102,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43104,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43106,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43108,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43110,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43112,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43114,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43116,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43118,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43120,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H43824,na,HAI,51.25,10.22,no,no,Forest,nd,nd,nd
H43826,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43828,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43830,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43832,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43834,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43836,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H43838,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43842,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43844,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43846,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H43848,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43850,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H43852,na,HAI,51.28,10.22,no,no,Forest,nd,nd,nd
H40876,na,HAI,51.29,10.21,no,no,Forest,nd,nd,nd
H40880,na,HAI,51.29,10.21,no,no,Forest,nd,nd,nd
H41,na,HAI,51.19,10.36,no,no,Forest,nd,nd,nd
H41592,na,HAI,51.26,10.21,no,no,Forest,nd,nd,nd
H41594,na,HAI,51.26,10.21,no,no,Forest,nd,nd,nd
H41596,na,HAI,51.26,10.21,no,no,Forest,nd,nd,nd
H41598,na,HAI,51.26,10.21,no,no,Forest,nd,nd,nd
H41600,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H41602,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
